record_no,standardized_names,name,longitude,latitude,issues,prov,key,scientificName,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,basisOfRecord,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,elevation,elevationAccuracy,stateProvince,year,month,day,eventDate,modified,lastInterpreted,license,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,identifier,recordNumber,municipality,locality,datasetName,collectionCode,language,gbifID,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,identifiedBy,occurrenceRemarks,individualCount,continent,nomenclaturalStatus,nomenclaturalCode,county,taxonID,bibliographicCitation,collectionID,institutionID,rights,coordinateUncertaintyInMeters,references,habitat,preparations,verbatimEventDate,georeferenceProtocol,endDayOfYear,startDayOfYear,georeferenceSources,georeferencedBy,dynamicProperties,http://unknown.org/recordId,georeferenceVerificationStatus,otherCatalogNumbers,http://unknown.org/recordEnteredBy,higherClassification,higherGeography,organismID,locationID,datasetID,accessRights,fieldNumber,eventRemarks,taxonRemarks,typeStatus,typifiedName,establishmentMeans,georeferenceRemarks,previousIdentifications,fieldNotes,verbatimElevation,georeferencedDate,verbatimCoordinateSystem,created,associatedSequences,verbatimLocality,organismRemarks,organismQuantity,organismQuantityType,eventID,http://rs.tdwg.org/dwc/terms/organismQuantity,higherGeographyID,http://rs.tdwg.org/dwc/terms/organismQuantityType,parentEventID,identificationRemarks,associatedTaxa,reproductiveCondition,http://unknown.org/nick,http://unknown.org/occurrenceDetails,eventTime,identificationID,informationWithheld
285,Bauhinia tuichiensis,Bauhinia tuichiensis Cayola & A.Fuentes,-68.53,-14.241111,"cdround,gass84",gbif,1260238957,Bauhinia tuichiensis Cayola & A.Fuentes,7bd65a7a-f762-11e1-a439-00145eb45e9a,90fd6680-349f-11d8-aa2d-b8a03c50a862,c4e134d3-c68f-406d-a116-6a37895602e0,US,DWC_ARCHIVE,2020-07-16T06:06:47.327+0000,2020-07-16T06:42:10.176+0000,124,PRESERVED_SPECIMEN,8422134,6,7707728,220,1370,5386,2952935,8422134,8422134,Bauhinia tuichiensis Cayola & A.Fuentes,Plantae,Tracheophyta,Fabales,Fabaceae,Bauhinia,Bauhinia tuichiensis,Bauhinia,tuichiensis,SPECIES,DOUBTFUL,2007-01-01T00:00:00,667,NA,La Paz,2005,10,1,13057,2010-08-27T16:37:00.000+0000,2020-07-16T06:42:10.176+0000,http://creativecommons.org/licenses/by/4.0/legalcode,WGS84,Magnoliopsida,BO,list(),list(),"Bolivia, Plurinational State of",Missouri Botanical Garden,urn:catalog:MO:Tropicos:2879865,Cayola Pйrez 1796,NA,"Area Natural de Manejo Integrado Madidi, Azariamas, Encuentro Azariamas. Bosque de yungas subandino pluviestacional con Oxandra espintana y Eugenia sp. Fondo de valle. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.",Tropicos,MO,NA,1260238957,urn:catalog:MO:Tropicos:2879865,PhysicalObject,2879865,L. Cayola|C. Campos|A.S. Poma C.|Remberto Jove|H. Urbano,MO,MOBOT,L. Cayola (LPB),NA,2,SOUTH_AMERICA,No opinion,ICNafp,Franz Tamayo,50313089,http://www.tropicos.org/Specimen/2879865,http://biocol.org/urn:lsid:biocol.org:col:15859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,May-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,Bauhinia tuichiensis,Bauhinia tuichiensis Cayola & A.Fuentes,-68.532222,-14.257778,"cdround,gass84",gbif,1260239828,Bauhinia tuichiensis Cayola & A.Fuentes,7bd65a7a-f762-11e1-a439-00145eb45e9a,90fd6680-349f-11d8-aa2d-b8a03c50a862,c4e134d3-c68f-406d-a116-6a37895602e0,US,DWC_ARCHIVE,2020-07-16T06:06:47.327+0000,2020-07-16T06:42:11.854+0000,124,PRESERVED_SPECIMEN,8422134,6,7707728,220,1370,5386,2952935,8422134,8422134,Bauhinia tuichiensis Cayola & A.Fuentes,Plantae,Tracheophyta,Fabales,Fabaceae,Bauhinia,Bauhinia tuichiensis,Bauhinia,tuichiensis,SPECIES,DOUBTFUL,2011-01-01T00:00:00,651,NA,La Paz,2005,10,7,13063,2020-04-21T17:02:00.000+0000,2020-07-16T06:42:11.854+0000,http://creativecommons.org/licenses/by/4.0/legalcode,WGS84,Magnoliopsida,BO,list(),list(),"Bolivia, Plurinational State of",Missouri Botanical Garden,urn:catalog:MO:Tropicos:2880663,Cayola Pйrez 1931,NA,"Area Natural de Manejo Integrado Madidi, Azariamas, arroyo Javillas. Bosque de yungas subandino pluviestacional con Oxandra espintana y Holocalyx balansae. Fondo de valle. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.",Tropicos,MO,NA,1260239828,urn:catalog:MO:Tropicos:2880663,PhysicalObject,2880663,L. Cayola|C. Campos|A.S. Poma C.|Remberto Jove|H. Urbano,MO,MOBOT,Carolina Romero (MO),NA,4,SOUTH_AMERICA,No opinion,ICNafp,Franz Tamayo,50313089,http://www.tropicos.org/Specimen/2880663,http://biocol.org/urn:lsid:biocol.org:col:15859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,May-34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,Bauhinia tuichiensis,Bauhinia tuichiensis Cayola & A.Fuentes,-68.538805,-14.468472,"cdround,gass84",gbif,1259112767,Bauhinia tuichiensis Cayola & A.Fuentes,7bd65a7a-f762-11e1-a439-00145eb45e9a,90fd6680-349f-11d8-aa2d-b8a03c50a862,c4e134d3-c68f-406d-a116-6a37895602e0,US,DWC_ARCHIVE,2020-07-16T06:06:47.327+0000,2020-07-16T06:41:59.443+0000,124,PRESERVED_SPECIMEN,8422134,6,7707728,220,1370,5386,2952935,8422134,8422134,Bauhinia tuichiensis Cayola & A.Fuentes,Plantae,Tracheophyta,Fabales,Fabaceae,Bauhinia,Bauhinia tuichiensis,Bauhinia,tuichiensis,SPECIES,DOUBTFUL,2007-01-01T00:00:00,1011,NA,La Paz,2003,2,19,12102,2020-04-21T16:36:00.000+0000,2020-07-16T06:41:59.443+0000,http://creativecommons.org/licenses/by/4.0/legalcode,WGS84,Magnoliopsida,BO,list(),list(),"Bolivia, Plurinational State of",Missouri Botanical Garden,urn:catalog:MO:Tropicos:1857199,Cayola Pйrez 14,NA,"Parque Nacional Madidi, camino Apolo-Azariamas, Arroyo Pintata. A 495 m del campamento en direcciуn SE, aproximadamente a 20 minutos saliendo del camino.",Tropicos,MO,NA,1259112767,urn:catalog:MO:Tropicos:1857199,PhysicalObject,1857199,L. Cayola|Alejandro Araujo M.|Hйctor Cabrera|M.H. Calzadilla|F. Canqui|Carla Maldonado|Narel Paniagua Zambrana|Remberto Alvarez|Antonio Бlvarez|Mario Бlvarez,MO,MOBOT,L. Cayola (LPB),NA,4,SOUTH_AMERICA,No opinion,ICNafp,Franz Tamayo,50313089,http://www.tropicos.org/Specimen/1857199,http://biocol.org/urn:lsid:biocol.org:col:15859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03-Jan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,Bauhinia tuichiensis,Bauhinia tuichiensis Cayola & A.Fuentes,-68.5425,-14.46527,gass84,gbif,1259115622,Bauhinia tuichiensis Cayola & A.Fuentes,7bd65a7a-f762-11e1-a439-00145eb45e9a,90fd6680-349f-11d8-aa2d-b8a03c50a862,c4e134d3-c68f-406d-a116-6a37895602e0,US,DWC_ARCHIVE,2020-07-16T06:06:47.327+0000,2020-07-16T06:41:39.283+0000,124,PRESERVED_SPECIMEN,8422134,6,7707728,220,1370,5386,2952935,8422134,8422134,Bauhinia tuichiensis Cayola & A.Fuentes,Plantae,Tracheophyta,Fabales,Fabaceae,Bauhinia,Bauhinia tuichiensis,Bauhinia,tuichiensis,SPECIES,DOUBTFUL,2007-01-01T00:00:00,947.5,67.5,La Paz,2003,2,25,12108,2008-07-30T03:32:00.000+0000,2020-07-16T06:41:39.283+0000,http://creativecommons.org/licenses/by/4.0/legalcode,WGS84,Magnoliopsida,BO,list(),list(),"Bolivia, Plurinational State of",Missouri Botanical Garden,urn:catalog:MO:Tropicos:1859970,Cayola Pйrez 160,NA,"Parque Nacional Madidi, camino Apolo-Asariamas, Arroyo Pintata entrando hora y media desde Sipia. Parcela Permanente V.",Tropicos,MO,NA,1259115622,urn:catalog:MO:Tropicos:1859970,PhysicalObject,1859970,L. Cayola,MO,MOBOT,L. Cayola (LPB),NA,4,SOUTH_AMERICA,No opinion,ICNafp,Franz Tamayo,50313089,http://www.tropicos.org/Specimen/1859970,http://biocol.org/urn:lsid:biocol.org:col:15859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03-May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,Bauhinia tuichiensis,Bauhinia tuichiensis Cayola & A.Fuentes,-68.541944,-14.464444,"cdround,gass84",gbif,1259118835,Bauhinia tuichiensis Cayola & A.Fuentes,7bd65a7a-f762-11e1-a439-00145eb45e9a,90fd6680-349f-11d8-aa2d-b8a03c50a862,c4e134d3-c68f-406d-a116-6a37895602e0,US,DWC_ARCHIVE,2020-07-16T06:06:47.327+0000,2020-07-16T06:42:04.478+0000,124,PRESERVED_SPECIMEN,8422134,6,7707728,220,1370,5386,2952935,8422134,8422134,Bauhinia tuichiensis Cayola & A.Fuentes,Plantae,Tracheophyta,Fabales,Fabaceae,Bauhinia,Bauhinia tuichiensis,Bauhinia,tuichiensis,SPECIES,DOUBTFUL,2007-01-01T00:00:00,987,NA,La Paz,2003,2,26,12109,2020-05-21T20:06:00.000+0000,2020-07-16T06:42:04.478+0000,http://creativecommons.org/licenses/by/4.0/legalcode,WGS84,Magnoliopsida,BO,list(),list(),"Bolivia, Plurinational State of",Missouri Botanical Garden,urn:catalog:MO:Tropicos:1863037,Paniagua Zambrana 5619,NA,"Parque Nacional Madidi, camino de Apolo-Azariamas, arroyo Pintata. A 96 m al N de la PPM, subiendo por el arroyo Pintata. Bosque seco de ladera.",Tropicos,MO,NA,1259118835,urn:catalog:MO:Tropicos:1863037,PhysicalObject,1863037,Narel Paniagua Zambrana|et al.,MO,MOBOT,L. Cayola (LPB),NA,8,SOUTH_AMERICA,No opinion,ICNafp,Franz Tamayo,50313089,http://www.tropicos.org/Specimen/1863037,http://biocol.org/urn:lsid:biocol.org:col:15859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03-Mar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,Bauhinia tuichiensis,Bauhinia tuichiensis Cayola & A.Fuentes,-68.536111,-14.477222,"cdround,gass84",gbif,1259117465,Bauhinia tuichiensis Cayola & A.Fuentes,7bd65a7a-f762-11e1-a439-00145eb45e9a,90fd6680-349f-11d8-aa2d-b8a03c50a862,c4e134d3-c68f-406d-a116-6a37895602e0,US,DWC_ARCHIVE,2020-07-16T06:06:47.327+0000,2020-07-16T06:42:04.471+0000,124,PRESERVED_SPECIMEN,8422134,6,7707728,220,1370,5386,2952935,8422134,8422134,Bauhinia tuichiensis Cayola & A.Fuentes,Plantae,Tracheophyta,Fabales,Fabaceae,Bauhinia,Bauhinia tuichiensis,Bauhinia,tuichiensis,SPECIES,DOUBTFUL,2007-01-01T00:00:00,915,NA,La Paz,2003,3,3,12114,2020-04-21T16:47:00.000+0000,2020-07-16T06:42:04.471+0000,http://creativecommons.org/licenses/by/4.0/legalcode,WGS84,Magnoliopsida,BO,list(),list(),"Bolivia, Plurinational State of",Missouri Botanical Garden,urn:catalog:MO:Tropicos:1861750,Cayola Pйrez 254,NA,"Parque Nacional Madidi, camino Apolo-Azariamas, arroyo Pintata. A hora y media del campamento principal sobre el arroyo Pintata. Bosque seco ribereno en terraza. Parcela Temporal de Muestreo 84 (0.1 ha).",Tropicos,MO,NA,1259117465,urn:catalog:MO:Tropicos:1861750,PhysicalObject,1861750,L. Cayola,MO,MOBOT,L. Cayola (LPB),NA,4,SOUTH_AMERICA,No opinion,ICNafp,Franz Tamayo,50313089,http://www.tropicos.org/Specimen/1861750,http://biocol.org/urn:lsid:biocol.org:col:15859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03-Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,Blepharodon philibertioides,Blepharodon philibertioides Schltr.,-59.832778,-18.275278,"gass84,txmatfuz",gbif,1094788796,Blepharodon philibertioides Schltr.,2e684fd6-09e2-4661-910a-0a188b610c04,60545be9-4f28-4245-b4b4-07635c8dfa54,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2020-07-12T12:11:22.983+0000,2020-07-12T12:14:52.329+0000,211,PRESERVED_SPECIMEN,3581826,6,7707728,220,412,6701,7312650,3581826,3581826,Blepharodon philibertioides Schltr.,Plantae,Tracheophyta,Gentianales,Apocynaceae,Blepharodon,Blepharodon philibertioides,Blepharodon,philibertioides,SPECIES,ACCEPTED,NA,320,0,Santa Cruz,2002,12,3,12024,2019-10-07T12:13:16.000+0000,2020-07-12T12:14:52.329+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Magnoliopsida,BO,list(),list(),"Bolivia, Plurinational State of",HUEFS - Herbario da Universidade Estadual de Feira de Santana,BRA:UEFS:HUEFS:70817,2007,Chiquitos,Robore: 10Km W de Robore.,HUEFS - Herbario da Universidade Estadual de Feira de Santana,HUEFS,pt,1094788796,BRA:UEFS:HUEFS:70817,Collection,70817,"Mello-Silva, R.",UEFS,Universidade Estadual de Feira de Santana,NA,Lajeado de arenito no chaco seco com Deuterocohnia meziana.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,Blepharodon philibertioides,Blepharodon philibertioides Schltr.,-59.57,-18.35,gass84,gbif,912070000,Blepharodon philibertioides Schltr.,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2020-05-28T23:19:55.133+0000,2020-06-08T22:07:18.958+0000,153,PRESERVED_SPECIMEN,3581826,6,7707728,220,412,6701,7312650,3581826,3581826,Blepharodon philibertioides Schltr.,Plantae,Tracheophyta,Gentianales,Apocynaceae,Blepharodon,Blepharodon philibertioides,Blepharodon,philibertioides,SPECIES,ACCEPTED,NA,850,NA,NA,2001,1,26,11348,2003-08-05T10:15:15.437+0000,2020-06-08T22:07:18.958+0000,http://creativecommons.org/licenses/by/4.0/legalcode,WGS84,Magnoliopsida,BO,list(),list(),"Bolivia, Plurinational State of",NA,71682,16998,NA,Santa Cruz: Chiquitos. On track to Serrania de Santiago de Chiquitos going NE in the direction of the cave.,NA,Spirit Collection,NA,912070000,http://specimens.kew.org/herbarium/71682.000,NA,71682,"Wood, J.R.I.; Goyder, D.J.",K,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,"Open flat topped serranias with extensive areas of seasonally moist grassland, some cliff slopes and dry forest in valleys and on escarpments. Very locally frequent on bare open eroded rock with scattered shrubs.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ASCLEPIADACEAE,NA,NA,NA,NA,NA,NA,"Prostrate twining plant to 15cm high. Latex white. Leaves green above, paler beneath. Flowers nodding. Corolla cream/lemon, sometimes suffused with red at base, subglobose. Corona and gynostegium cream.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,Blepharodon philibertioides,Blepharodon philibertioides Schltr.,-59.5,-18.5,gass84,gbif,1258453509,Blepharodon philibertioides Schltr.,7bd65a7a-f762-11e1-a439-00145eb45e9a,90fd6680-349f-11d8-aa2d-b8a03c50a862,c4e134d3-c68f-406d-a116-6a37895602e0,US,DWC_ARCHIVE,2020-07-16T06:06:47.327+0000,2020-07-16T06:41:32.865+0000,124,PRESERVED_SPECIMEN,3581826,6,7707728,220,412,6701,7312650,3581826,3581826,Blepharodon philibertioides Schltr.,Plantae,Tracheophyta,Gentianales,Apocynaceae,Blepharodon,Blepharodon philibertioides,Blepharodon,philibertioides,SPECIES,ACCEPTED,1958-01-01T00:00:00,850,NA,Santa Cruz,1907,5,NA,-22891,2013-06-17T12:05:00.000+0000,2020-07-16T06:41:32.865+0000,http://creativecommons.org/licenses/by/4.0/legalcode,WGS84,Magnoliopsida,BO,list(),list(),"Bolivia, Plurinational State of",Missouri Botanical Garden,urn:catalog:MO:Tropicos:1243172,Herzog 497,NA,Cerro San Miserate bei Santiago de Chiquitos,Tropicos,MO,NA,1258453509,urn:catalog:MO:Tropicos:1243172,PhysicalObject,1243172,T. Herzog,MO,MOBOT,Foster Catalogue Note File,NA,1,SOUTH_AMERICA,No opinion,ICNafp,Chiquitos,2607097,http://www.tropicos.org/Specimen/1243172,http://biocol.org/urn:lsid:biocol.org:col:15859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ISOTYPE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,Blepharodon philibertioides,Blepharodon philibertioides Schltr.,-59.655278,-18.395555,"cdround,gass84",gbif,1258351639,Blepharodon philibertioides Schltr.,7bd65a7a-f762-11e1-a439-00145eb45e9a,90fd6680-349f-11d8-aa2d-b8a03c50a862,c4e134d3-c68f-406d-a116-6a37895602e0,US,DWC_ARCHIVE,2020-07-16T06:06:47.327+0000,2020-07-16T06:41:32.732+0000,124,PRESERVED_SPECIMEN,3581826,6,7707728,220,412,6701,7312650,3581826,3581826,Blepharodon philibertioides Schltr.,Plantae,Tracheophyta,Gentianales,Apocynaceae,Blepharodon,Blepharodon philibertioides,Blepharodon,philibertioides,SPECIES,ACCEPTED,1996-01-01T00:00:00,NA,NA,Santa Cruz,NA,NA,NA,NA,2011-01-26T10:19:00.000+0000,2020-07-16T06:41:32.732+0000,http://creativecommons.org/licenses/by/4.0/legalcode,WGS84,Magnoliopsida,BO,list(),list(),"Bolivia, Plurinational State of",Missouri Botanical Garden,urn:catalog:MO:Tropicos:1139831,Mostacedo C. 2863,NA,"Camino Roborй-San Josй, 7 km NW de Roborй, camino a la serranнa",Tropicos,MO,NA,1258351639,urn:catalog:MO:Tropicos:1139831,PhysicalObject,1139831,Bonifacio Mostacedo C.|J. Richard Abbott,MO,MOBOT,W.D. Stevens,NA,1,SOUTH_AMERICA,No opinion,ICNafp,Chiquitos,2607097,http://www.tropicos.org/Specimen/1139831,http://biocol.org/urn:lsid:biocol.org:col:15859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,Calea dalyi,Calea dalyi Pruski & Urbatsch,-60.076666,-14.918333,gass84,gbif,1095262247,Calea dalyi Pruski & Urbatsch,e38d4c95-3a1d-4594-9ae9-883b48042e6d,7ef169f9-81f8-46a2-a7f7-240df6a1889c,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2020-07-12T12:08:31.741+0000,2020-07-12T12:10:44.875+0000,212,PRESERVED_SPECIMEN,3147580,6,7707728,220,414,3065,3147446,3147580,3147580,Calea dalyi Pruski & Urbatsch,Plantae,Tracheophyta,Asterales,Asteraceae,Calea,Calea dalyi,Calea,dalyi,SPECIES,ACCEPTED,NA,650,0,Mt,2014,3,21,16150,2018-10-26T14:41:42.000+0000,2020-07-12T12:10:44.875+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Magnoliopsida,BR,list(),list(),Brazil,CEN - Herbбrio da Embrapa Recursos Genйticos e Biotecnologia,BRA:CENARGEN:CEN:87225,2213,VILA BELA DA SANTISSIMA TRINDADE,"Serra de Ricardo Franco, topo da cachoeira do Jatobб.",CEN - Herbбrio da Embrapa Recursos Genйticos e Biotecnologia,CEN,pt,1095262247,BRA:CENARGEN:CEN:87225,Collection,87225,Marcelo Fragomeni Simon,Cenargen,Empresa Brasileira de Pesquisa Agropecuбria,G. H. Silva,"Subarbusto com 50 cm de altura. Brбcteas escuras, flores amarelas.",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exsicatas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,Calea dalyi,Calea dalyi Pruski & Urbatsch,-60.076667,-14.918333,gass84,gbif,1324960043,Calea dalyi Pruski & Urbatsch,f9040e31-ee85-4b92-9963-a0272a44ec96,a84dccda-c5b2-4319-abbf-3c24601e89a2,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2020-07-12T12:15:55.427+0000,2020-07-12T12:16:06.951+0000,202,PRESERVED_SPECIMEN,3147580,6,7707728,220,414,3065,3147446,3147580,3147580,Calea dalyi Pruski & Urbatsch,Plantae,Tracheophyta,Asterales,Asteraceae,Calea,Calea dalyi,Calea,dalyi,SPECIES,ACCEPTED,2014-08-01T00:00:00,650,0,Mato Grosso,2014,3,21,16150,2019-08-05T20:47:35.000+0000,2020-07-12T12:16:06.951+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Magnoliopsida,BR,list(),list(),Brazil,UFMT - Herbбrio UFMT,BRA:UFMT:UFMT:41963,2213,Vila Bela da Sma Trindade,"Serra de Ricardo Franco, topo da cachoeira do Jatobб",UFMT - Herbбrio UFMT,UFMT,pt,1324960043,BRA:UFMT:UFMT:41963,Collection,41963,"Simon, M.F.; Pereira-Silva, G.; Barros, J.L.; Mendoza, M.; Reis, T.S.",UFMT,Universidade Federal de Mato Grosso,"Bringel Jr, J.B.","Subarbusto com 50 cm de altura, brбcteas escuras, flores amarelas; Ambiente ripбrio, aberto, prуximo a cуrrego; solo rochoso arenoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,Calea dalyi,Calea dalyi Pruski & Urbatsch,-60.076667,-14.918333,"cdround,gass84",gbif,1424496256,Calea dalyi Pruski & Urbatsch,4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2020-07-13T22:13:48.590+0000,2020-07-13T22:25:03.436+0000,300,PRESERVED_SPECIMEN,3147580,6,7707728,220,414,3065,3147446,3147580,3147580,Calea dalyi Pruski & Urbatsch,Plantae,Tracheophyta,Asterales,Asteraceae,Calea,Calea dalyi,Calea,dalyi,SPECIES,ACCEPTED,NA,650,NA,Mato Grosso,2014,3,21,16150,NA,2020-07-13T22:25:03.436+0000,http://creativecommons.org/licenses/by/4.0/legalcode,WGS84,Magnoliopsida,BR,list(),list(),Brazil,Rio de Janeiro Botanical Garden,urn:catalog:JBRJ:RB:899750,2213,Vila Bela da Santнssima Trindade,"Serra de Ricardo Franco, topo da cachoeira do Jatobб.",RB - Rio de Janeiro Botanical Garden Herbarium Collection,RB,NA,1424496256,urn:catalog:JBRJ:RB:899750,Physical Object,RB00899750,M.F. Simon; et al,JBRJ,NA,J.B. de A. Bringel Jr,"Subarbusto com 50cm de altura. Brбcteas escuras, flores amarelas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RB 609415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ambiente ripбrio, aberto, prуximo a cуrrego; relevo plano; solo rochoso arenoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
